trading_point,open,high,low,close,volume
2019-04-28,155.71,156.49,152.33,153.13,4235918.679742489
2019-04-29,152.99,154.6,148.1,152.42,5123583.166687653
2019-04-30,152.46,161.17,152.44,160.06,6374994.384927618
2019-05-01,160.27,162.82,156.52,158.3,4985708.148157722
2019-05-02,158.48,160.78,155.2,158.52,3687980.148958462
2019-05-03,158.52,169.0,157.7,164.82,11532524.751405343
2019-05-04,164.82,169.0,157.75,161.95,9360912.14381663
2019-05-05,162.01,163.58,155.47,161.35,4096140.167846629
2019-05-06,161.36,175.98,157.63,171.21,14718797.121711066
2019-05-07,171.21,180.74,165.02,166.15,19051545.105676103
2019-05-08,166.32,172.01,162.25,169.61,11091452.480293036
2019-05-09,169.69,173.5,165.23,170.18,8178829.357054519
2019-05-10,170.28,176.12,167.41,172.3,13694593.459184702
2019-05-11,172.21,207.0,172.04,192.0,33748005.79177344
2019-05-12,192.0,204.19,182.64,188.26,26870119.82282463
2019-05-13,188.07,208.9,185.64,196.47,26370030.28394881
2019-05-14,196.37,220.99,194.99,217.5,34488444.55147785
2019-05-15,217.48,250.8,217.29,248.79,42052306.568167046
2019-05-16,248.87,281.0,242.0,264.51,71836075.78176162
2019-05-17,264.5,269.55,214.0,244.09,49082915.47583623
2019-05-18,244.55,248.33,231.2,234.03,10149629.029191311
2019-05-19,233.41,264.76,232.58,261.34,24711007.07389417
2019-05-20,260.71,260.71,238.88,252.38,20922824.74413442
2019-05-21,252.51,264.56,247.67,254.77,20160910.37938973
2019-05-22,254.68,261.41,239.59,243.64,21945589.388757825
2019-05-23,243.56,248.48,231.2,245.79,17290551.041130528
2019-05-24,245.65,256.33,242.44,249.65,15639254.775745315
2019-05-25,249.64,259.01,248.34,251.95,8302905.186263701
2019-05-26,251.38,272.9,245.98,268.21,13932640.528027575
2019-05-27,268.5,279.98,264.75,271.79,21273156.513635464
2019-05-28,271.18,276.51,265.37,271.0,11427913.31131758
2019-05-29,270.89,274.47,256.56,269.29,11502252.887272071
2019-05-30,269.35,289.04,239.33,254.37,29500714.478293285
2019-05-31,254.37,268.86,245.07,267.07,20410931.56615812
2019-06-01,268.37,274.86,260.88,264.56,8797032.602270506
2019-06-02,264.04,274.7,264.04,269.42,8078331.349739018
2019-06-03,269.28,270.36,247.11,249.5,14542228.348630875
2019-06-04,249.16,250.99,232.2,240.66,20324707.20820589
2019-06-05,240.97,249.3,237.66,246.18,8916638.850017553
2019-06-06,245.57,251.22,235.33,249.46,8946992.126370331
2019-06-07,249.55,254.57,244.92,249.35,9356443.783507869
2019-06-08,249.35,250.96,241.57,244.43,3272296.441811547
2019-06-09,244.1,245.71,223.0,231.73,9511896.363750547
2019-06-10,231.27,248.72,227.47,247.81,11383846.67145265
2019-06-11,247.85,249.53,236.91,245.25,8454211.57050606
2019-06-12,245.46,263.68,243.0,262.54,14465822.475504229
2019-06-13,262.73,264.5,254.18,255.14,11674375.72022191
2019-06-14,255.45,266.29,252.33,263.71,8580555.244966824
2019-06-15,263.75,273.64,261.71,269.29,11289765.150181672
2019-06-16,269.27,279.2,263.2,268.19,14648729.320963832
2019-06-17,268.41,275.83,267.65,273.94,13290472.270080673
2019-06-18,273.74,274.03,260.58,264.24,17600751.032679204
2019-06-19,264.17,270.35,263.41,269.0,9446429.29724856
2019-06-20,268.99,274.55,266.38,272.01,6600552.120138492
2019-06-21,272.21,297.1,272.21,295.93,22652071.6564482
2019-06-22,296.14,315.4,293.39,308.32,23176519.747446653
2019-06-23,308.87,318.28,303.59,306.39,10988851.637190929
2019-06-24,305.93,313.42,295.38,310.98,12608970.280249951
2019-06-25,311.12,317.55,305.81,316.88,9568172.921023574
2019-06-26,316.26,363.18,310.0,334.78,53572521.28334986
2019-06-27,334.49,343.44,274.23,293.57,47853968.09974885
2019-06-28,293.78,312.77,288.0,309.87,20443674.34859141
2019-06-29,309.28,323.8,291.12,318.0,16838835.35767854
2019-06-30,317.0,323.0,285.77,289.95,15785525.232974764
2019-07-01,290.45,301.28,261.38,293.81,20657451.02219349
2019-07-02,293.68,296.09,271.03,291.36,21769347.283506542
2019-07-03,291.59,303.5,289.46,301.98,14629432.656979948
2019-07-04,302.19,304.0,280.28,282.77,9440622.392641868
2019-07-05,282.32,295.17,280.0,287.95,13956531.249806872
2019-07-06,287.76,298.16,285.05,287.65,6831044.012993221
2019-07-07,287.65,310.7,284.01,306.59,12666038.46583818
2019-07-08,306.9,315.0,302.38,313.21,13757612.94803643
2019-07-09,313.11,318.7,302.95,307.6,20307602.258037608
2019-07-10,307.38,314.98,280.19,288.73,23828247.030141424
2019-07-11,288.18,288.18,262.02,269.01,17569766.828852996
2019-07-12,268.79,279.67,265.91,275.66,10807925.709164957
2019-07-13,275.67,275.9,261.97,269.06,7477820.383379826
2019-07-14,269.23,269.84,191.91,225.89,23203614.93146304
2019-07-15,226.25,235.76,202.27,228.65,20936949.309582613
2019-07-16,228.29,234.68,190.41,198.44,21866133.22309145
2019-07-17,198.7,220.0,192.01,211.47,16363712.502350569
2019-07-18,211.82,230.01,206.32,226.03,12363902.49687492
2019-07-19,226.1,226.66,213.15,221.34,8351107.682642171
2019-07-20,221.42,236.52,220.35,228.66,7040190.914416719
2019-07-21,228.11,229.78,217.24,225.28,4056494.582645965
2019-07-22,226.15,228.3,211.34,217.13,9206804.1123669
2019-07-23,216.75,219.23,208.5,211.96,6273224.800016908
2019-07-24,211.99,218.22,200.59,216.57,12235236.2401935
2019-07-25,216.48,226.0,215.51,219.17,4758204.293911312
2019-07-26,219.09,220.87,212.51,219.21,4736636.652443371
2019-07-27,218.89,223.74,202.01,206.88,7405847.385265204
2019-07-28,207.51,213.34,197.81,211.14,4785995.860124012
2019-07-29,211.48,215.49,205.51,210.81,4193513.39332911
2019-07-30,211.24,214.89,204.08,209.81,3145695.180500147
2019-07-31,209.65,218.9,209.65,218.68,5066947.058731928
2019-08-01,218.87,219.43,210.98,217.72,4592689.285774127
2019-08-02,217.53,222.98,214.74,217.62,4695639.704666796
2019-08-03,217.63,224.8,216.58,222.03,2933949.157337589
2019-08-04,222.04,223.76,217.42,223.0,1699677.6948619902
2019-08-05,223.39,237.29,223.39,232.92,7479160.962554487
2019-08-06,232.76,239.62,222.35,225.92,12945313.02416348
2019-08-07,225.84,231.17,220.24,226.0,8846996.5622202
2019-08-08,226.17,226.51,214.7,220.97,15509323.310620436
2019-08-09,221.04,221.3,206.68,210.59,8873688.783978408
2019-08-10,210.63,214.82,198.23,206.46,3243885.171857905
2019-08-11,205.99,216.54,205.73,216.02,5187359.814207736
2019-08-12,216.11,216.38,209.27,211.18,3145557.368858749
2019-08-13,211.16,211.27,202.86,208.49,6371288.056176359
2019-08-14,208.44,209.17,181.5,186.12,11065487.568781456
2019-08-15,186.43,189.91,173.35,188.31,16739353.064559791
2019-08-16,188.03,188.09,178.0,185.27,7058588.25245789
2019-08-17,185.5,186.83,182.0,185.51,3678712.23365342
2019-08-18,185.77,198.0,183.27,194.72,5172336.62227659
2019-08-19,194.54,203.68,192.85,202.4,8304975.564000633
2019-08-20,202.4,202.87,194.45,196.41,4300848.409945692
2019-08-21,196.53,197.03,180.0,187.17,5624509.37069285
2019-08-22,187.66,195.07,182.56,190.81,6180594.692647353
2019-08-23,190.27,197.6,188.72,194.51,7630464.108597782
2019-08-24,194.32,194.32,185.89,191.06,1741334.5159869122
2019-08-25,190.72,192.63,182.98,186.45,2286515.3704932
2019-08-26,186.83,194.66,185.66,188.38,4198189.772325072
2019-08-27,188.13,188.95,184.5,187.45,3179473.511450744
2019-08-28,186.86,187.97,165.84,172.83,7252235.55971833
2019-08-29,172.65,173.76,163.62,168.92,5933890.506071729
2019-08-30,169.04,170.35,165.51,168.33,1939105.165886196
2019-08-31,168.12,174.83,165.9,171.87,1096197.473608419
2019-09-01,172.0,173.75,167.65,171.27,1165678.1508996163
2019-09-02,171.48,181.93,170.45,178.75,2664414.228492087
2019-09-03,178.77,183.06,174.03,178.91,3912705.20294501
2019-09-04,178.57,180.28,173.35,174.91,3394663.215026179
2019-09-05,174.75,177.77,169.59,174.62,2454202.972885589
2019-09-06,173.87,178.65,165.0,169.09,4014007.7923677545
2019-09-07,169.12,181.07,168.33,178.3,2636661.012096468
2019-09-08,178.49,184.48,176.36,181.48,3328587.3763620034
2019-09-09,181.49,187.99,175.83,180.57,3654890.44634128
2019-09-10,180.62,184.59,176.38,179.76,2192277.805860105
2019-09-11,179.84,182.32,173.9,178.33,3668443.498037416
2019-09-12,178.42,182.7,176.45,180.72,1543849.0546572432
2019-09-13,181.35,181.94,177.59,181.3,1915591.7844925472
2019-09-14,181.5,189.21,180.17,188.73,2811161.9033372723
2019-09-15,188.93,190.88,186.46,189.54,2722809.334091278
2019-09-16,189.34,199.54,188.4,197.82,9655954.536160523
2019-09-17,197.75,215.26,196.04,207.83,18590810.202298623
2019-09-18,207.98,217.42,207.89,210.25,9577619.941302124
2019-09-19,210.04,224.68,201.88,220.78,12901352.326080335
2019-09-20,221.27,222.01,211.55,218.11,7364407.187376054
2019-09-21,218.43,221.17,213.51,214.77,6998759.119649067
2019-09-22,215.29,215.32,206.06,211.17,6883436.747644794
2019-09-23,211.46,211.71,198.34,201.04,8431422.418215131
2019-09-24,201.16,202.73,152.71,166.9,29442011.75219765
2019-09-25,166.17,175.06,162.27,169.97,8248928.194233574
2019-09-26,169.84,171.0,152.26,165.71,12912440.821646463
2019-09-27,166.32,177.36,161.05,173.79,10725189.89107898
2019-09-28,174.0,175.88,168.5,173.8,4428209.297509998
2019-09-29,173.98,174.92,164.3,169.42,3526556.580104247
2019-09-30,169.47,181.8,165.2,181.34,10088297.67906953
2019-10-01,181.37,185.82,173.92,176.2,8286559.524136884
2019-10-02,176.21,181.9,174.27,180.86,4146784.968550248
2019-10-03,181.2,181.22,169.54,175.02,4302098.661058902
2019-10-04,175.05,179.51,170.9,176.49,4161210.446867577
2019-10-05,175.55,177.03,172.0,176.63,1896216.232514785
2019-10-06,176.57,177.18,167.08,170.12,4031953.2399449567
2019-10-07,170.17,182.68,168.71,180.23,5824097.463599204
2019-10-08,180.49,185.3,176.88,180.73,4139860.6339389966
2019-10-09,180.91,196.0,179.14,193.18,10982842.096599
2019-10-10,193.39,194.81,187.3,191.64,3965456.446627845
2019-10-11,191.69,197.9,178.91,180.84,10398825.229008716
2019-10-12,180.86,184.87,177.23,180.02,2579027.702731326
2019-10-13,179.97,184.85,178.34,181.18,2496473.7286262508
2019-10-14,180.96,187.89,180.67,186.74,3478413.49469771
2019-10-15,187.04,188.52,177.27,180.67,7031854.10758653
2019-10-16,180.55,181.2,171.39,174.75,4100459.773046423
2019-10-17,174.52,179.17,172.78,177.51,3573016.2717570467
2019-10-18,177.43,177.48,168.34,173.21,5012849.905864012
2019-10-19,173.06,175.06,169.66,172.08,2139569.7316966946
2019-10-20,172.16,176.8,169.23,175.62,2364241.195237887
2019-10-21,175.5,178.19,171.72,174.24,5108519.928203367
2019-10-22,174.43,175.5,170.47,171.29,2096401.992414433
2019-10-23,171.13,171.53,153.21,162.49,9525863.212642074
2019-10-24,162.39,164.0,158.85,160.66,4893174.1255879775
2019-10-25,160.79,187.78,160.42,181.51,10094942.349762728
2019-10-26,182.1,198.97,173.62,179.93,11123215.383310791
2019-10-27,180.28,189.22,176.84,184.34,3706832.3452927857
2019-10-28,184.36,189.91,180.8,181.98,5546239.442661429
2019-10-29,181.94,193.24,181.66,190.95,7633316.437182047
2019-10-30,190.81,192.15,180.08,183.31,5281932.173290407
2019-10-31,183.7,185.47,177.57,182.69,4894599.038671005
2019-11-01,182.08,184.88,177.25,183.42,3543678.065758752
2019-11-02,183.41,186.24,181.95,182.72,940782.4871824736
2019-11-03,182.92,184.97,179.11,181.57,898407.6711797067
2019-11-04,181.61,189.64,180.42,186.31,2450418.502747604
2019-11-05,186.11,192.64,182.48,188.68,4854006.070120201
2019-11-06,188.69,194.73,187.86,191.14,3133557.8334362363
2019-11-07,191.22,191.87,184.32,186.23,1924243.060094301
2019-11-08,186.43,188.14,180.78,183.88,4267846.845329134
2019-11-09,183.49,185.73,182.24,185.04,1076288.7704653223
2019-11-10,184.61,192.0,183.36,188.99,2114964.722113119
2019-11-11,188.98,190.0,183.47,184.39,2164011.5067213355
2019-11-12,184.15,187.38,182.01,186.73,2091305.779104201
2019-11-13,186.89,189.45,185.08,187.75,1712673.849500297
2019-11-14,188.22,188.22,182.71,184.45,2148900.6807259563
2019-11-15,184.81,187.0,177.11,179.82,3932131.3918540864
2019-11-16,179.83,183.28,179.04,182.33,1106769.709061517
2019-11-17,182.32,186.27,179.96,183.85,804100.4521613319
2019-11-18,183.53,184.12,174.15,177.86,2310712.3794539524
2019-11-19,177.65,178.09,172.5,175.65,2842329.859345287
2019-11-20,175.81,177.3,173.24,174.23,1734958.410178543
2019-11-21,174.42,175.33,155.53,160.9,6120837.370747398
2019-11-22,160.9,162.68,137.71,150.17,13758159.053062305
2019-11-23,149.5,154.44,146.43,152.34,1282159.2613975536
2019-11-24,151.93,153.07,138.62,139.79,2140599.310639416
2019-11-25,140.08,151.91,131.74,145.94,13384013.910246495
2019-11-26,145.97,150.0,143.6,147.77,3272256.0727322404
2019-11-27,147.61,155.86,140.96,152.64,9550222.126330951
2019-11-28,153.35,154.84,149.35,150.96,2907209.32691071
2019-11-29,151.02,157.76,150.68,154.6,3392205.490358668
2019-11-30,154.36,155.36,149.79,151.65,1437841.5192612135
2019-12-01,151.34,152.26,145.91,151.13,1354067.7850196182
2019-12-02,151.1,151.58,146.88,149.04,1063481.4620467126
2019-12-03,148.95,150.02,145.73,147.38,1636871.6410897928
2019-12-04,147.03,152.57,143.11,145.46,3475778.329087711
2019-12-05,145.32,148.93,143.7,147.99,2037959.4268650853
2019-12-06,148.21,149.79,145.78,148.49,2368532.3814667794
2019-12-07,149.11,149.94,147.13,147.31,610307.1984196429
2019-12-08,147.0,151.99,146.17,150.62,1014202.493797018
2019-12-09,150.53,151.58,146.61,147.36,1949694.4661763024
2019-12-10,147.29,148.28,143.73,145.64,2244207.0665574204
2019-12-11,145.48,146.31,141.93,143.2,1021731.220444976
2019-12-12,143.31,145.68,139.18,144.74,2908003.440092719
2019-12-13,144.92,145.12,142.74,144.59,2188711.303142441
2019-12-14,144.67,145.0,141.02,141.64,802402.3362096652
2019-12-15,141.57,144.0,139.79,142.33,1255836.1775384378
2019-12-16,142.53,142.53,128.94,132.29,6439656.889944959
2019-12-17,132.33,132.63,119.72,121.78,5914768.240544757
2019-12-18,121.82,134.81,116.0,132.94,7365032.932113855
2019-12-19,133.63,134.1,125.6,128.15,4982300.038664927
2019-12-20,128.25,129.35,125.72,128.28,2330939.456922107
2019-12-21,128.4,128.44,126.62,127.11,860531.5949302269
2019-12-22,127.14,133.05,126.87,132.28,1841323.1689954132
2019-12-23,132.44,135.16,126.1,128.11,2651187.013063292
2019-12-24,127.72,129.69,126.63,127.74,955693.8499225716
2019-12-25,127.82,127.82,123.02,124.97,1564349.6819506595
2019-12-26,124.9,132.03,124.09,125.43,1920006.3613804968
2019-12-27,125.39,126.7,121.82,126.31,1206606.8689429767
2019-12-28,126.06,129.49,125.74,127.73,414548.7188134651
2019-12-29,127.79,137.72,127.32,134.25,1845129.116554335
2019-12-30,133.95,135.99,129.93,131.05,1060020.6869775231
2019-12-31,130.98,133.28,127.65,128.63,1910095.4154065931
2020-01-01,128.5,132.64,128.17,130.27,1206711.7418139393
2020-01-02,130.15,130.31,125.67,126.76,1779325.7817936472
2020-01-03,126.7,134.9,125.55,133.89,4529528.683006602
2020-01-04,134.35,135.69,132.3,133.85,1114198.6593437237
2020-01-05,134.22,138.23,134.12,134.94,848278.3183640064
2020-01-06,135.22,144.41,134.81,144.37,4128142.235171603
2020-01-07,144.39,145.2,138.87,143.0,2436687.04823544
2020-01-08,142.86,148.0,136.42,140.48,5862821.513574454
2020-01-09,140.55,141.19,135.4,137.92,3248291.6302802265
2020-01-10,137.71,145.29,135.18,144.73,3009097.148333627
2020-01-11,144.64,148.0,142.01,142.63,1418747.0953019485
2020-01-12,142.37,146.55,141.83,146.28,631844.872671162
2020-01-13,146.69,146.86,142.14,143.51,2023177.519155487
2020-01-14,143.73,170.86,143.73,165.93,12611042.725814084
2020-01-15,165.68,171.78,159.09,166.26,8939032.556089232
2020-01-16,166.06,167.28,158.35,164.09,5299719.495784204
2020-01-17,164.56,174.3,162.01,169.62,6172073.3207951
2020-01-18,169.67,179.26,164.78,174.24,4019376.915119808
2020-01-19,174.29,178.0,161.53,166.72,3619530.674671187
2020-01-20,166.78,169.23,160.9,166.65,4213027.962724235
2020-01-21,166.68,169.99,164.28,169.35,4324620.959297855
2020-01-22,169.41,171.03,165.64,167.81,2470141.6258480046
2020-01-23,167.48,167.48,158.68,162.51,2489587.330787009
2020-01-24,162.5,164.24,155.12,162.15,8110063.027287724
2020-01-25,162.05,162.32,157.55,160.54,618418.644355953
2020-01-26,159.6,167.71,159.13,167.65,1292482.536989602
2020-01-27,167.52,171.84,164.77,169.73,3331329.1160749826
2020-01-28,169.73,176.26,169.73,175.8,5028284.20860708
2020-01-29,176.33,178.3,173.2,173.45,2159054.35395467
2020-01-30,172.85,186.4,170.56,184.3,5163410.737463254
2020-01-31,184.41,185.15,174.77,179.84,5737894.960745888
2020-02-01,179.83,184.32,179.0,183.51,1964852.1010039556
2020-02-02,183.52,193.13,179.0,188.16,4588083.265789901
2020-02-03,187.69,195.0,186.45,189.66,4124469.3856730345
2020-02-04,190.23,191.47,181.93,188.15,4612477.364755763
2020-02-05,188.15,207.91,187.5,203.54,7619987.063210742
2020-02-06,204.16,216.39,200.47,213.09,8284404.20807826
2020-02-07,213.08,224.44,212.88,223.43,10041897.549516758
2020-02-08,222.95,228.03,213.56,223.2,5110418.126627712
2020-02-09,223.6,230.98,223.6,228.42,8529211.993569221
2020-02-10,229.23,229.84,213.37,222.74,7124663.621820836
2020-02-11,223.23,239.69,217.82,237.95,10301239.192449983
2020-02-12,238.51,275.85,238.47,266.42,18753339.56385847
2020-02-13,266.55,278.31,255.24,268.94,19770405.68940999
2020-02-14,268.44,287.81,259.67,285.96,14035495.050959945
2020-02-15,285.97,289.04,261.2,264.67,12312190.115171691
2020-02-16,265.02,273.98,236.32,258.89,10502693.760697251
2020-02-17,258.75,269.12,242.31,268.3,12096897.478136856
2020-02-18,268.41,286.77,258.72,281.87,15504560.82828373
2020-02-19,283.4,287.0,251.03,258.57,12329200.940681605
2020-02-20,258.51,263.81,245.0,257.42,11278693.88433442
2020-02-21,257.18,269.0,254.36,265.71,10002991.584351296
2020-02-22,264.4,267.43,255.16,262.13,4130676.487374229
2020-02-23,262.51,276.52,261.91,275.66,5898621.438589187
2020-02-24,275.41,278.22,256.55,266.04,6986996.533022419
2020-02-25,264.6,265.17,243.91,246.58,10874970.834148075
2020-02-26,245.08,249.91,215.13,223.76,21699076.7431697
2020-02-27,223.6,239.0,209.37,227.23,14226067.539113332
2020-02-28,227.8,234.84,213.36,227.26,8852497.097142756
2020-02-29,227.68,233.32,217.13,217.63,3860431.45500804
2020-03-01,218.38,227.76,211.89,217.34,7153084.903892159
2020-03-02,217.14,234.65,215.81,231.97,9908094.188547827
2020-03-03,232.12,233.03,219.9,223.46,10866549.39626588
2020-03-04,224.0,228.89,220.33,224.52,4654821.651618387
2020-03-05,224.49,234.43,224.49,228.81,13952449.126550004
2020-03-06,228.46,245.93,227.69,245.52,12913894.10691864
2020-03-07,245.54,252.82,235.64,237.54,6627397.287265172
2020-03-08,237.27,237.27,195.91,199.38,13037070.082607323
2020-03-09,199.83,208.62,189.64,202.93,22604135.94798768
2020-03-10,202.93,206.39,195.56,200.39,12548683.78150168
2020-03-11,200.51,203.13,181.72,194.57,15906481.127726832
2020-03-12,195.07,195.57,102.66,109.42,37546094.32893643
2020-03-13,109.35,148.33,88.2,135.45,53808615.484844126
2020-03-14,135.23,135.6,120.82,122.43,9882013.132782044
2020-03-15,122.43,133.78,120.0,123.55,15864077.168154985
2020-03-16,123.11,123.81,100.66,111.04,18546191.110058133
2020-03-17,112.0,121.33,109.68,115.91,8083637.484962576
2020-03-18,116.16,118.73,110.11,118.63,10400639.67190759
2020-03-19,118.84,144.87,115.78,136.75,17456157.904660318
2020-03-20,137.18,153.48,115.5,133.5,20483608.0729173
2020-03-21,133.5,137.61,126.0,132.65,9491050.690813564
2020-03-22,132.47,137.26,120.49,122.47,6561645.109127254
2020-03-23,122.24,138.19,119.04,136.54,9721053.35057301
2020-03-24,136.63,144.06,132.99,139.12,14386084.446648274
2020-03-25,138.79,142.86,132.05,136.42,8656170.398081016
2020-03-26,136.86,140.21,133.47,138.97,6662964.081818737
2020-03-27,139.29,142.45,128.94,131.43,6613189.585555258
2020-03-28,131.42,133.47,125.02,131.35,6345779.446989764
2020-03-29,132.0,132.0,123.27,124.59,5504842.40891179
2020-03-30,124.45,135.56,124.01,132.36,4606824.312386887
2020-03-31,132.48,135.79,130.5,133.14,3079648.142472203
2020-04-01,133.17,137.2,128.91,135.98,4479276.106856177
2020-04-02,136.59,150.0,135.42,141.71,8451796.879324969
2020-04-03,141.31,147.24,137.89,141.4,6574449.697767435
2020-04-04,141.37,146.72,139.04,144.59,2858951.527140891
2020-04-05,144.92,145.93,140.78,143.03,1889487.8492545928
2020-04-06,142.79,172.26,142.79,171.65,17821829.86095167
2020-04-07,171.5,176.65,162.18,164.55,16598126.408837002
2020-04-08,164.68,174.75,163.67,173.23,9086032.496556494
2020-04-09,173.13,173.7,165.28,170.07,7901470.387265392
2020-04-10,169.79,170.35,152.18,157.97,10968650.786058176
2020-04-11,158.4,161.62,154.06,158.65,4161981.030112077
2020-04-12,158.65,165.48,155.24,158.39,5597836.645016847
2020-04-13,158.05,159.65,148.82,157.03,8242408.72782101
2020-04-14,157.23,162.26,155.32,158.61,4173461.8463469697
2020-04-15,158.34,161.5,151.9,152.96,5134543.680826214
2020-04-16,152.53,175.17,148.19,172.37,16091797.116392016
2020-04-17,172.92,175.12,168.12,171.0,4692016.78290648
2020-04-18,170.71,189.73,170.71,188.03,10216950.288620934
2020-04-19,187.76,188.58,176.45,180.2,5715698.412291026
2020-04-20,180.15,186.63,166.8,170.64,16093634.38617028
2020-04-21,170.48,174.96,168.35,171.07,4820461.028690592
2020-04-22,170.65,184.3,170.01,183.25,8334625.20714632
2020-04-23,183.11,194.51,178.26,185.67,18364448.400503367
2020-04-24,185.44,190.0,184.76,187.56,7765982.718161951
2020-04-25,187.42,198.3,186.0,194.0,7474047.43589326
2020-04-26,195.0,200.0,192.51,197.96,10262316.568982763
2020-04-27,197.98,199.56,189.2,196.9,8839177.060532061
2020-04-28,196.71,198.0,192.48,196.73,6287407.452006828
2020-04-29,196.85,219.5,196.79,215.67,28243861.792697024
2020-04-30,215.67,227.73,201.66,206.2,21386844.619114514
2020-05-01,206.43,217.58,206.32,212.02,9503584.588660251
2020-05-02,211.93,215.49,210.38,214.07,3750228.992409091
2020-05-03,214.24,219.18,205.03,210.2,8830246.903068801
2020-05-04,209.91,210.75,195.01,207.01,11195769.52010264
2020-05-05,207.29,212.13,200.66,205.62,6265135.631451023
2020-05-06,205.26,212.0,198.16,199.13,11359424.68205348
2020-05-07,199.09,215.55,196.72,212.56,22101625.006822795
2020-05-08,212.68,216.85,207.22,211.59,9645936.34816652
2020-05-09,211.67,214.72,208.49,210.21,7511936.025615621
2020-05-10,209.76,209.96,180.0,188.06,23031114.058085214
2020-05-11,187.84,193.88,175.51,186.18,15118850.192833424
2020-05-12,186.48,192.59,185.9,189.79,9148204.411773903
2020-05-13,189.98,201.16,188.34,199.8,11212037.570582587
2020-05-14,199.85,206.32,195.75,203.11,14043400.68422044
2020-05-15,203.36,204.22,191.49,194.57,10383012.741740985
2020-05-16,194.59,203.39,193.08,200.43,5120025.473421671
2020-05-17,200.34,210.0,199.53,207.03,9427157.143803064
2020-05-18,207.02,217.1,207.01,214.84,14185228.971963346
2020-05-19,214.9,215.99,209.17,214.62,7808801.415554853
2020-05-20,214.9,215.55,205.86,209.98,7242144.076567269
2020-05-21,209.79,211.65,191.47,198.64,11355052.245098837
2020-05-22,197.94,209.34,196.2,207.12,11066715.04516577
2020-05-23,207.39,211.21,204.82,206.84,2875569.837799384
2020-05-24,206.37,210.77,199.45,199.64,7056564.739988167
2020-05-25,199.65,205.78,197.35,204.04,6670767.211146123
2020-05-26,204.0,204.99,196.6,201.16,9287619.586746542
2020-05-27,200.9,208.6,200.9,208.32,8798897.483685121
2020-05-28,208.33,220.73,204.57,220.57,11296658.528631642
2020-05-29,220.53,224.9,217.39,220.6,11074463.235453444
2020-05-30,220.86,247.43,218.85,243.28,22122095.357160605
2020-05-31,243.39,245.39,229.59,231.63,12865053.217325678
2020-06-01,231.34,251.74,230.48,248.03,17529254.207185857
2020-06-02,248.76,253.43,225.0,237.72,27807810.3343509
2020-06-03,237.81,245.18,233.28,244.69,11937589.784635829
2020-06-04,244.71,246.62,235.83,243.32,14855887.8821888
2020-06-05,243.33,248.12,239.05,240.19,11057565.274122205
2020-06-06,239.78,244.66,237.6,242.21,5310272.778192719
2020-06-07,241.97,245.6,233.82,244.74,11898336.528225556
2020-06-08,244.91,247.9,241.05,246.82,9662876.783402376
2020-06-09,246.77,250.22,215.0,244.14,11104858.242188364
2020-06-10,243.9,250.77,241.75,248.04,12536628.295247598
2020-06-11,248.25,251.01,225.2,230.14,26128155.71580563
2020-06-12,230.08,247.99,228.24,237.41,14800120.177484458
2020-06-13,237.77,238.79,234.54,238.12,3723264.3092000894
2020-06-14,238.03,238.62,229.77,231.59,6808950.203641828
2020-06-15,231.41,233.67,217.79,230.78,20789695.03576511
2020-06-16,230.99,236.0,228.77,235.28,7326169.104254425
2020-06-17,235.51,237.42,227.56,233.62,7945311.597257084
2020-06-18,233.49,234.48,227.37,231.16,4912877.573455529
2020-06-19,230.93,231.8,226.34,228.64,5766203.299110506
2020-06-20,228.89,230.6,225.0,228.89,3918349.3607566888
2020-06-21,229.25,231.18,226.84,227.73,2729511.3294313136
2020-06-22,227.71,247.04,227.31,243.33,15010381.176849771
2020-06-23,243.53,244.98,240.82,243.23,7115405.979602367
2020-06-24,243.24,249.11,230.71,234.43,16754591.58652536
2020-06-25,234.05,235.21,227.0,232.44,11939782.198061
2020-06-26,232.2,233.35,227.26,229.31,10374615.274736833
2020-06-27,229.62,231.0,215.79,220.83,10468889.720146377
2020-06-28,220.69,227.8,217.76,224.94,6186134.728426667
2020-06-29,225.08,229.98,220.92,227.87,8672470.135189764
2020-06-30,228.02,228.62,222.79,225.62,5629650.037696407
2020-07-01,225.43,232.8,223.99,231.05,8824856.94061319
2020-07-02,230.98,232.19,222.88,226.53,8381069.364124957
2020-07-03,226.39,228.26,224.2,225.24,3684639.189121914
2020-07-04,224.82,230.95,224.53,229.2,4131808.587805355
2020-07-05,229.24,229.89,223.27,227.78,3894766.9668375775
2020-07-06,227.74,242.19,227.06,241.88,11643363.411043152
2020-07-07,241.7,243.95,234.3,239.23,9251373.624967614
2020-07-08,239.51,249.0,237.96,247.16,11992118.573503504
2020-07-09,246.81,247.62,237.6,242.04,8731070.808050005
2020-07-10,242.0,242.0,235.0,241.11,7948068.704661434
2020-07-11,241.26,241.63,237.46,239.22,2904602.8570219185
2020-07-12,239.42,244.07,236.48,242.74,5907263.630989021
2020-07-13,243.26,245.47,237.25,239.49,8629011.025157474
2020-07-14,239.47,242.19,236.76,240.45,6266804.166800342
2020-07-15,240.42,241.43,236.41,238.27,4677348.496061496
2020-07-16,238.47,239.38,229.44,233.56,7289686.068989203
2020-07-17,233.61,234.61,231.32,232.59,5082434.196622076
2020-07-18,232.5,237.14,232.26,235.84,2503445.5396458814
2020-07-19,235.62,239.98,233.28,239.24,3732468.8090449646
